TIPO_REC,P001,P002,P003,P007X,P008,NPRIN,P042_01,P042_03,P042_04,P043,P044_01
06,01,01,02,00100,0058,2939132,2,11,2108,2,0.4
06,01,01,02,00100,0059,2939138,1,3,2501,2,0.25
06,01,01,02,00100,0061,2939123,1,3,2609,2,0.12
06,01,01,02,00100,0061,2939123,2,10,2614,2,0.2
06,01,01,02,00100,0061,2939123,3,9,2608,2,0.13
06,01,01,02,00100,0062,2939133,1,9,2108,2,0.1
06,01,01,02,00100,0063,3365201,1,4,2609,2,0.15
06,01,01,02,00100,0063,3365201,2,11,2108,2,0.5
06,01,01,02,00100,0063,3365201,3,11,2608,2,0.13
06,01,01,02,00100,0066,2939119,1,9,2108,2,0.5
06,01,01,02,00100,0066,2939119,2,5,2614,2,1.0
06,01,01,02,00100,0067,2939127,1,5,2612,2,0.1
06,01,01,02,00100,0067,2939127,2,6,2609,2,0.13
06,01,01,02,00100,0068,2939125,1,7,2609,2,0.5
06,01,01,02,00100,0068,2939125,2,8,2608,2,0.5
06,01,01,02,00100,0068,2939125,3,9,2108,2,0.5
06,01,01,02,00100,0068,2939125,4,4,2501,2,0.5
06,01,01,02,00100,0069,2939121,1,12,2614,2,0.12
06,01,01,02,00100,0069,2939121,2,4,2401,2,0.13
06,01,01,02,00100,0070,2939128,1,4,2501,2,0.6
06,01,01,02,00100,0070,2939128,2,7,2614,2,0.13
06,01,01,02,00100,0070,2939128,3,11,2108,2,0.5
06,01,01,02,00100,0071,3365203,1,10,2108,2,0.25
06,01,01,02,00100,0071,3365203,2,9,2609,2,0.25
06,01,01,02,00100,0072,2939130,1,10,2608,2,0.4
06,01,01,02,00100,0072,2939130,2,4,2501,2,0.5
06,01,01,02,00100,0072,2939130,3,12,2609,2,0.5
06,01,01,02,00100,0072,2939130,4,11,2614,2,0.13
06,01,01,02,00100,0072,2939130,5,9,2108,2,0.3
06,01,01,02,00100,0074,3365209,1,9,2108,2,0.25
06,01,01,02,00100,0075,2939101,1,5,2614,2,0.25
06,01,01,02,00100,0075,2939101,2,9,2108,2,0.5
06,01,01,02,00100,0076,2939102,1,11,2609,2,0.5
06,01,01,02,00100,0076,2939102,2,4,2602,2,0.5
06,01,01,02,00100,0077,3365211,1,11,2609,2,0.25
06,01,01,02,00100,0077,3365211,2,5,2614,2,0.25
06,01,01,02,00100,0079,3365204,1,9,2108,2,0.1
06,01,01,02,00100,0080,3365212,1,9,2108,2,0.5
06,01,01,02,00100,0081,2939011,1,10,2108,2,0.5
06,01,01,02,00100,0082,2939009,1,9,2108,2,1.0
06,01,01,02,00100,0083,2939010,1,2,2614,2,0.25
06,01,01,02,00100,0083,2939010,2,11,2109,2,0.1
06,01,01,02,00100,0084,2939012,1,11,2109,2,0.3
06,01,01,02,00100,0085,2939003,1,9,2109,2,0.5
06,01,01,02,00100,0086,2939002,1,12,2614,2,0.25
06,01,01,02,00100,0086,2939002,2,1,2611,2,0.13
06,01,01,02,00100,0087,2939005,1,9,2108,2,0.5
06,01,01,02,00100,0090,2939001,1,10,2108,2,0.13
06,01,01,02,00100,0091,3365205,1,3,2501,2,0.5
06,01,01,02,00100,0091,3365205,2,9,2108,2,0.5
06,01,01,02,00100,0092,3365207,1,4,2611,2,0.6
06,01,01,02,00100,0092,3365207,2,11,2108,2,1.0
06,01,01,02,00100,0093,3365206,1,5,2611,2,0.2
06,01,01,02,00100,0093,3365206,2,8,2108,2,0.2
06,01,01,02,00100,0094,3365208,1,11,2612,2,0.3
06,01,01,02,00100,0099,3365217,1,12,2609,2,0.6
06,01,01,02,00100,0100,2939006,1,2,2501,2,0.3
06,01,01,02,00100,0100,2939006,2,9,2108,2,0.2
06,01,01,02,00100,0101,2939008,1,1,2609,2,0.1
06,01,01,02,00100,0101,2939008,2,10,2614,2,0.01
06,01,01,02,00100,0101,2939008,3,9,2108,2,0.1
06,01,01,02,00100,0102,2939116,1,9,2108,2,0.5
06,01,01,02,00100,0103,2939120,1,10,2109,2,0.2
06,01,01,02,00100,0104,2939117,1,10,2108,2,0.4
06,01,01,02,00100,0104,2939117,2,8,2602,2,0.3
06,01,01,02,00100,0107,2939111,1,7,2614,2,0.5
06,01,01,02,00100,0108,2939109,1,7,2501,2,0.3
06,01,01,02,00100,0108,2939109,2,6,2614,2,0.2
06,01,01,02,00100,0108,2939109,3,7,2611,2,0.1
06,01,01,02,00100,0110,2939113,1,8,2608,2,0.12
06,01,01,02,00100,0110,2939113,2,8,2108,2,0.13
06,01,01,02,00100,0111,2939115,1,3,2343,2,0.25
06,01,01,02,00100,0112,2939105,1,8,2609,2,0.25
06,01,01,02,00100,0114,2939114,1,10,2343,2,0.08
06,01,01,03,00101,0001,3204461,1,8,2204,1,0.25
06,01,01,03,00101,0003,3204463,1,8,2620,1,0.25
06,01,01,03,00101,0004,3204464,1,12,2204,1,0.25
06,01,01,03,00101,0005,3204465,1,10,2620,1,0.005
06,01,01,03,00101,0006,3204466,1,12,2620,2,0.5
06,01,01,03,00101,0006,3204466,2,1,2107,2,0.5
06,01,01,03,00101,0006,3204466,3,11,2204,2,0.5
06,01,01,03,00101,0007,3204467,1,12,2620,2,0.01
06,01,01,03,00101,0007,3204467,2,12,2603,2,0.01
06,01,01,03,00101,0008,3204468,1,3,2107,1,0.1
06,01,01,03,00101,0008,3204468,2,3,2620,1,0.1
06,01,01,03,00101,0010,3204470,1,7,2620,1,0.3
06,01,01,03,00101,0010,3204470,2,7,2107,1,0.5
06,01,01,03,00101,0011,3204471,1,1,2620,1,0.25
06,01,01,03,00101,0011,3204471,2,3,2107,1,0.25
06,01,01,03,00101,0017,3204477,1,9,2204,1,0.0025
06,01,01,03,00101,0019,3204479,1,6,2204,1,0.002
06,01,01,03,00101,0020,3204480,1,7,2620,1,0.005
06,01,01,03,00101,0022,3204482,1,1,2620,1,0.25
06,01,01,03,00101,0022,3204482,2,1,2603,1,0.1
06,01,01,03,00101,0024,3204484,1,1,2107,1,0.1
06,01,01,03,00101,0025,3204485,1,9,2620,1,0.0025
06,01,01,03,00101,0026,3204486,1,7,2107,1,0.003
06,01,01,03,00101,0027,3204487,1,9,2620,1,0.006
06,01,01,03,00101,0028,3204488,1,9,2204,1,0.003
06,01,01,03,00101,0029,3204489,1,8,2620,1,0.003
06,01,01,03,00101,0030,3204490,1,10,2107,1,0.005
06,01,01,03,00101,0031,3204491,1,12,2503,1,0.002
06,01,01,03,00101,0032,3204492,1,12,2620,1,0.005
06,01,01,03,00101,0033,3204493,1,4,2620,1,0.002
06,01,01,03,00101,0034,3204494,1,8,2620,1,0.002
06,01,01,03,00101,0035,3204496,1,11,2107,1,0.0045
06,01,01,03,00101,0036,3204497,1,10,2620,1,0.002
06,01,01,03,00101,0037,3204498,1,7,2620,1,0.01
06,01,01,03,00101,0038,3204499,1,7,2620,1,0.005
06,01,01,03,00101,0039,3204500,1,8,2620,1,0.002
06,01,01,03,00101,0040,3204501,1,8,2620,1,0.003
06,01,01,03,00101,0041,3204502,1,8,2620,1,0.002
06,01,01,03,00101,0042,3204503,1,9,2204,1,0.002
06,01,01,03,00101,0043,3204504,1,8,2204,1,0.003
06,01,01,03,00101,0044,3204505,1,9,2620,1,0.01
06,01,01,03,00101,0045,3204506,1,9,2620,1,0.015
06,01,01,03,00101,0046,3204507,1,9,2620,1,0.005
06,01,01,03,00101,0047,3204508,1,2,2107,1,0.003
06,01,01,03,00101,0048,3204509,1,8,2620,1,0.25
06,01,01,03,00101,0049,3204510,1,8,2603,1,0.002
06,01,01,03,00101,0049,3204510,2,8,2620,1,0.005
06,01,01,03,00101,0050,3204511,1,10,2603,1,0.01
06,01,01,03,00101,0051,3204512,1,2,2620,1,0.002
06,01,01,03,00101,0052,3204513,1,10,2107,1,0.25
06,01,01,03,00101,0053,3204514,1,9,2620,1,0.0025
06,01,01,03,00101,0054,3204515,1,8,2107,1,0.25
06,01,01,03,00101,0055,3204516,1,11,2620,1,0.0025
06,01,01,03,00101,0056,3204517,1,8,2603,1,0.003
06,01,01,03,00101,0057,3204518,1,10,2603,1,0.003
06,01,01,03,00101,0058,3204519,1,10,2620,1,0.003
06,01,01,03,00101,0059,3204520,1,10,2107,1,0.005
06,01,01,03,00101,0060,3206401,1,9,2107,1,0.003
06,01,01,03,00101,0061,3206402,1,10,2620,1,0.006
06,01,01,03,00101,0062,3206403,1,3,2620,1,0.016
06,01,01,03,00101,0063,3206404,1,9,2107,1,0.003
06,01,01,03,00101,0064,3206405,1,9,2620,1,0.015
06,01,01,03,00101,0067,3206408,1,10,2620,1,0.25
06,01,01,03,00101,0068,3206409,1,10,2107,1,0.25
06,01,01,03,00101,0069,3206410,1,8,2620,1,0.01
06,01,01,03,00101,0070,3206411,1,10,2603,1,0.25
06,01,01,03,00101,0071,3206412,1,11,2620,1,0.005
06,01,01,03,00101,0072,3206413,1,9,2620,1,0.015
06,01,01,03,00101,0073,3206414,1,11,2204,1,0.005
06,01,01,03,00101,0074,3206415,1,10,2603,1,0.01
06,01,01,03,00101,0075,3206416,1,9,2204,1,0.01
06,01,01,03,00101,0076,3206417,1,3,2620,1,0.005
06,01,01,03,00101,0077,3206418,1,10,2620,1,0.01
06,01,01,03,00101,0078,3206419,1,11,2620,1,0.25
06,01,01,03,00101,0079,3206420,1,10,2620,1,0.01
06,01,01,03,00101,0080,3206441,1,11,2620,1,0.015
06,01,01,03,00101,0081,3206442,1,10,2107,1,0.25
06,01,01,03,00101,0082,3206443,1,9,2204,1,0.0035
06,01,01,03,00101,0082,3206443,2,10,2620,1,0.005
06,01,01,03,00101,0083,3206444,1,11,2107,1,0.005
06,01,01,03,00101,0084,3206445,1,10,2620,1,0.25
06,01,01,03,00101,0085,3206446,1,10,2107,1,0.25
06,01,01,03,00101,0086,3206447,1,2,2603,1,0.03
06,01,01,03,00101,0086,3206447,2,12,2620,1,0.005
06,01,01,03,00101,0087,3206448,1,11,2603,1,0.002
06,01,01,03,00101,0089,3206450,1,8,2107,1,0.003
06,01,01,03,00101,0090,3206451,1,11,2620,1,0.005
06,01,01,03,00101,0091,3206452,1,8,2620,1,0.005
06,01,01,03,00101,0091,3206452,2,8,2603,1,0.005
06,01,01,03,00101,0092,3206453,1,8,2620,1,0.01
06,01,01,03,00101,0093,3206454,1,11,2603,1,0.01
06,01,01,03,00101,0094,3206455,1,12,2620,1,0.002
06,01,01,03,00101,0095,3206456,1,12,2620,1,0.005
06,01,01,03,00101,0096,3206457,1,11,2603,1,0.005
06,01,01,03,00101,0096,3206457,2,12,2620,1,0.005
06,01,01,03,00101,0097,3206458,1,11,2620,1,0.01
06,01,01,03,00101,0098,3206459,1,11,2620,1,0.005
06,01,01,03,00101,0099,3206460,1,10,2620,1,0.015
06,01,01,03,00101,0100,3206501,1,11,2620,1,0.005
06,01,01,03,00101,0101,3206502,1,11,2620,1,0.005
06,01,01,03,00101,0102,3206503,1,11,2603,1,0.005
06,01,01,03,00101,0103,3206504,1,10,2620,1,0.01
06,01,01,03,00101,0104,3206505,1,11,2603,1,0.002
06,01,01,03,00101,0105,3206506,1,11,2204,1,0.01
06,01,01,03,00101,0106,3206507,1,8,2620,1,0.002
06,01,01,03,00101,0107,3206508,1,11,2603,1,0.005
06,01,01,03,00101,0108,3206509,1,11,2620,1,0.005
06,01,01,03,00101,0109,3206510,1,12,2603,1,0.002
06,01,01,03,00101,0110,3206511,1,9,2107,1,0.003
06,01,01,03,00101,0111,3206512,1,10,2204,1,0.01
06,01,01,03,00101,0112,3206513,1,1,2620,1,0.005
06,01,01,03,00101,0113,3206514,1,1,2620,1,0.003
06,01,01,03,00101,0114,3206515,1,2,2204,1,0.003
06,01,01,03,00101,0115,3206516,1,11,2603,1,0.01
06,01,01,03,00101,0116,3206517,1,11,2620,1,0.005
06,01,01,03,00101,0117,3206518,1,11,2603,1,0.005
06,01,01,03,00101,0118,3065241,1,1,2620,1,0.005
06,01,01,03,00101,0119,3065242,1,1,2620,1,0.25
06,01,01,03,00101,0120,3065243,1,11,2620,1,0.002
06,01,01,03,00101,0121,3065244,1,1,2620,1,0.005
06,01,01,03,00101,0122,3065245,1,12,2107,1,0.25
06,01,01,03,00101,0122,3065245,2,10,2107,1,0.25
06,01,01,03,00101,0123,3065246,1,2,2620,1,0.01
06,01,01,03,00101,0124,3065247,1,1,2603,1,0.002
06,01,01,03,00101,0125,3065248,1,11,2620,1,0.5
06,01,01,03,00101,0126,3065249,1,2,2204,1,0.005
06,01,01,03,00101,0127,3065250,1,3,2620,1,0.002
06,01,01,03,00101,0128,3065251,1,10,2107,1,0.01
06,01,01,03,00101,0129,3065252,1,4,2620,1,0.5
06,01,01,03,00101,0130,3065253,1,3,2620,1,0.25
06,01,01,03,00101,0131,3065254,1,11,2204,1,0.005
06,01,01,03,00101,0132,3065255,1,3,2620,1,0.003
06,01,01,03,00101,0133,3065256,1,1,2204,1,0.005
06,01,01,03,00101,0134,3065257,1,11,2620,1,0.005
06,01,01,03,00101,0135,3065258,1,12,2620,1,0.25
06,01,01,03,00101,0136,3065259,1,11,2204,1,0.25
06,01,01,03,00101,0137,3065260,1,11,2107,1,0.002
06,01,01,03,00102,0001,2704504,1,2,2612,2,1.0
06,01,01,03,00102,0002,2704505,1,2,2612,2,1.0
06,01,01,03,00102,0003,2704506,1,3,2109,2,0.5
06,01,01,03,00102,0004,2704507,1,9,2609,2,1.0
06,01,01,03,00102,0005,2704508,1,10,2609,2,0.5
06,01,01,03,00102,0005,2704508,2,10,2612,2,0.5
06,01,01,03,00102,0006,2704509,1,9,2609,2,0.5
06,01,01,03,00102,0007,2704510,1,8,2612,2,4.0
06,01,01,03,00102,0007,2704510,2,10,2609,2,3.0
06,01,01,03,00102,0008,3203501,1,9,2612,2,0.5
06,01,01,03,00102,0009,3203502,1,10,2612,2,1.0
06,01,01,03,00102,0009,3203502,2,9,2609,2,0.56
06,01,01,03,00102,0010,3203503,1,9,2612,2,2.0
06,01,01,03,00102,0011,3203504,1,9,2612,2,12.0
06,01,01,03,00102,0012,3203505,1,8,2608,2,1.5
06,01,01,03,00102,0012,3203505,2,8,2609,2,2.0
06,01,01,03,00102,0013,3203506,1,10,2612,2,1.0
06,01,01,03,00102,0013,3203506,2,11,2107,2,1.0
06,01,01,03,00102,0014,3203507,1,10,2608,2,0.5
06,01,01,03,00102,0014,3203507,2,10,2612,2,1.0
06,01,01,03,00102,0015,3203508,1,9,2113,2,2.0
06,01,01,03,00102,0015,3203508,2,9,2506,2,1.5
06,01,01,03,00102,0015,3203508,3,10,2401,2,1.5
06,01,01,03,00102,0016,3203509,1,10,2506,2,1.5
06,01,01,03,00102,0016,3203509,2,2,2612,2,1.0
06,01,01,03,00102,0016,3203509,3,11,2109,2,0.5
06,01,01,03,00102,0017,3203510,1,10,2612,2,2.0
06,01,01,03,00102,0017,3203510,2,11,2109,2,1.0
06,01,01,03,00102,0018,3203511,1,10,2612,2,0.5
06,01,01,03,00102,0018,3203511,2,11,2609,2,0.5
06,01,01,03,00102,0019,3203512,1,10,2109,2,0.25
06,01,01,03,00102,0019,3203512,2,11,2609,2,0.5
06,01,01,03,00102,0020,3203513,1,11,2109,2,0.5
06,01,01,03,00102,0020,3203513,2,10,2608,2,0.5
06,01,01,03,00102,0021,3203514,1,11,2612,2,1.0
06,01,01,03,00102,0021,3203514,2,11,2609,2,1.0
06,01,01,03,00102,0022,3203515,1,11,2609,2,0.5
06,01,01,03,00102,0022,3203515,2,10,2612,2,2.0
06,01,01,03,00102,0022,3203515,3,11,2608,2,0.5
06,01,01,03,00102,0022,3203515,4,10,2611,2,2.0
06,01,01,03,00102,0023,3203516,1,10,2609,2,0.25
06,01,01,03,00102,0023,3203516,2,12,2113,2,0.25
06,01,01,03,00102,0023,3203516,3,12,2505,2,0.25
06,01,01,03,00102,0023,3203516,4,10,2608,2,0.25
06,01,01,03,00102,0024,3203517,1,11,2109,2,1.0
06,01,01,03,00102,0024,3203517,2,11,2503,2,0.5
06,01,01,03,00102,0025,3203518,1,2,2109,2,1.0
06,01,01,03,00102,0026,3203519,1,11,2107,1,1.0
06,01,01,03,00102,0027,3203520,1,11,2109,1,1.0
06,01,01,03,00102,0028,3203521,1,11,2109,1,0.5
06,01,01,03,00102,0029,3203522,1,8,2603,1,0.25
06,01,01,03,00102,0029,3203522,2,9,2620,1,0.5
06,01,01,03,00102,0030,3203523,1,10,2620,1,1.02
06,01,01,03,00102,0031,3203524,1,11,2620,1,0.5
06,01,01,03,00102,0032,3203525,1,10,2107,1,0.5
06,01,01,03,00102,0033,3203526,1,9,2620,1,0.25
06,01,01,03,00102,0034,3203527,1,9,2620,1,0.25
06,01,01,03,00102,0034,3203527,2,9,2603,1,0.25
06,01,01,03,00102,0035,3203528,1,6,2612,1,0.5
06,01,01,03,00102,0036,3203529,1,8,2109,1,0.25
06,01,01,03,00102,0037,3203530,1,11,2109,2,1.0
06,01,01,03,00102,0038,3203531,1,9,2620,1,0.25
06,01,01,03,00102,0039,3203532,1,8,2109,1,1.0
06,01,01,03,00102,0039,3203532,2,12,2620,1,0.5
06,01,01,03,00102,0039,3203532,3,2,2612,1,1.0
06,01,01,03,00102,0040,3203533,1,10,2603,1,0.25
06,01,01,03,00102,0041,3203534,1,11,2109,1,0.5
06,01,01,03,00102,0042,3203535,1,11,2109,1,0.25
06,01,01,03,00102,0043,3203536,1,1,2603,1,0.5
06,01,01,03,00102,0044,3203537,1,10,2109,2,1.0
06,01,01,03,00102,0045,3203538,1,5,2612,1,0.5
06,01,01,03,00102,0046,3203539,1,11,2344,1,0.25
06,01,01,03,00102,0047,3203540,1,11,2109,1,0.5
06,01,01,03,00102,0048,3203541,1,12,2603,2,0.25
06,01,01,03,00102,0048,3203541,2,11,2620,1,0.25
06,01,01,03,00102,0048,3203541,3,10,2109,1,0.2
06,01,01,03,00102,0049,3203542,1,5,2503,1,0.5
06,01,01,03,00102,0050,3203543,1,10,2109,2,0.5
06,01,01,03,00102,0051,3203544,1,2,2109,2,0.5
06,01,01,03,00102,0052,3203545,1,2,2109,1,0.5
06,01,01,03,00102,0053,3203546,1,11,2107,1,1.0
06,01,01,03,00102,0053,3203546,2,12,2503,1,1.0
06,01,01,03,00102,0054,3203547,1,2,2603,1,0.25
06,01,01,03,00102,0054,3203547,2,1,2107,1,1.0
06,01,01,03,00102,0054,3203547,3,2,2620,1,0.5
06,01,01,03,00102,0055,3203548,1,2,2603,1,0.25
06,01,01,03,00102,0055,3203548,2,3,2620,1,0.5
06,01,01,03,00102,0056,3203549,1,2,2620,1,1.0
06,01,01,03,00102,0057,3203550,1,2,2611,1,1.0
06,01,01,03,00102,0058,3203551,1,12,2107,1,0.5
06,01,01,03,00102,0059,3203552,1,2,2620,1,0.25
06,01,01,03,00102,0059,3203552,2,2,2603,1,0.25
06,01,01,03,00102,0060,3203553,1,1,2620,1,0.25
06,01,01,03,00102,0061,3203554,1,3,2612,1,0.5
06,01,01,03,00102,0062,3203555,1,2,2612,1,1.0
06,01,01,03,00102,0063,3203556,1,1,2113,1,1.0
06,01,01,03,00102,0063,3203556,2,1,2104,1,1.0
06,01,01,03,00102,0064,3203557,1,2,2204,1,3.0
06,01,01,03,00102,0065,3203558,1,2,2620,1,1.0
06,01,01,03,00102,0065,3203558,2,2,2603,1,1.0
06,01,01,03,00102,0066,3203559,1,11,2113,1,1.0
06,01,01,03,00102,0066,3203559,2,11,2107,1,1.0
06,01,01,03,00102,0067,3203560,1,2,2620,1,1.0
06,01,01,03,00102,0067,3203560,2,2,2603,1,1.0
06,01,01,03,00102,0068,3204421,1,2,2107,1,1.0
06,01,01,03,00102,0069,3204422,1,2,2612,1,1.0
06,01,01,03,00102,0070,3204423,1,3,2612,1,0.25
06,01,01,03,00102,0071,3204424,1,3,2109,2,0.5
06,01,01,03,00102,0072,3204425,1,2,2612,1,5.0
06,01,01,03,00102,0073,3204426,1,2,2603,1,1.0
06,01,01,03,00102,0073,3204426,2,2,2620,1,1.0
06,01,01,03,00102,0074,3204427,1,3,2620,1,0.5
06,01,01,03,00102,0074,3204427,2,3,2603,1,0.25
06,01,01,03,00102,0075,3204428,1,2,2603,1,0.25
06,01,01,03,00102,0076,3204429,1,2,2603,2,0.25
06,01,01,03,00102,0077,3204430,1,3,2612,2,0.5
06,01,01,03,00102,0078,3204431,1,2,2611,2,1.0
06,01,01,03,00102,0079,3204432,1,2,2109,2,1.0
06,01,01,03,00102,0080,3204433,1,1,2113,2,0.5
06,01,01,03,00102,0081,3204434,1,11,2109,1,0.5
06,01,01,03,00102,0082,3204435,1,11,2109,2,0.5
06,01,01,03,00102,0083,3204436,1,11,2109,2,1.0
06,01,01,03,00102,0084,3204437,1,11,2109,2,0.25
06,01,01,03,00102,0085,3204438,1,12,2109,2,0.5
06,01,01,03,00102,0086,3204439,1,11,2109,2,0.25
06,01,01,03,00102,0087,3204440,1,2,2612,2,0.25
06,01,01,03,00102,0088,3204521,1,11,2109,2,0.25
06,01,01,03,00102,0089,3204522,1,11,2107,2,0.5
06,01,01,03,00102,0090,3204523,1,6,2109,2,1.0
06,01,01,03,00102,0091,3204524,1,11,2109,2,0.5
06,01,01,03,00102,0092,3204525,1,2,2113,2,0.5
06,01,01,03,00102,0093,3204526,1,2,2107,2,0.25
06,01,01,03,00102,0094,3204527,1,11,2109,2,0.5
06,01,01,03,00102,0095,3204528,1,3,2109,2,0.5
06,01,01,03,00102,0096,3204529,1,5,2107,2,0.5
06,01,01,03,00102,0097,3204530,1,5,2612,2,0.5
06,01,01,03,00102,0098,3204531,1,5,2113,2,0.5
06,01,01,03,00102,0099,3204532,1,11,2612,2,1.5
06,01,01,03,00102,0100,3204533,1,12,2505,2,1.0
06,01,01,03,00102,0101,3204534,1,11,2109,2,0.5
06,01,01,03,00102,0102,3204535,1,3,2113,2,0.25
06,01,01,03,00102,0103,3204536,1,2,2109,2,0.25
06,01,01,03,00102,0105,3204538,1,2,2603,2,0.25
06,01,01,03,00102,0107,3204540,1,6,2109,2,0.5
06,01,01,03,00102,0108,3206681,1,7,2109,2,0.5
06,01,01,03,00102,0111,3206684,1,10,2109,2,0.5
06,01,01,03,00102,0112,3206685,1,3,2107,2,0.5
06,01,01,03,00102,0114,3206687,1,2,2611,2,0.25
06,01,01,03,00102,0115,3206688,1,6,2107,2,0.25
06,01,01,03,00102,0116,3206689,1,5,2612,2,0.5
06,01,01,03,00102,0117,3206690,1,11,2612,2,0.1
06,01,01,03,00102,0118,3206691,1,6,2109,2,0.5
06,01,01,03,00102,0119,3206692,1,6,2107,2,0.5
06,01,01,03,00102,0120,3206693,1,6,2109,2,0.5
06,01,01,03,00102,0121,3206694,1,3,2109,2,0.5
06,01,01,03,00102,0123,3206696,1,1,2503,1,0.5
06,01,01,03,00102,0126,3206699,1,5,2113,1,0.5
06,01,01,03,00102,0127,3206700,1,3,2113,2,0.25
06,01,01,03,00102,0128,3065261,1,2,2603,2,0.2
06,01,01,03,00102,0128,3065261,2,2,2620,2,0.3
06,01,01,03,00102,0130,3065263,1,3,2603,1,0.5
06,01,01,03,00102,0131,3065264,1,3,2113,2,1.0
06,01,01,03,00102,0132,3065265,1,5,2620,2,0.3
06,01,01,03,00102,0133,3065266,1,6,2109,2,1.0
06,01,01,03,00102,0134,3065267,1,10,2113,1,0.5
06,01,01,03,00102,0136,3065269,1,3,2620,1,0.25
06,01,01,03,00102,0137,3065270,1,9,2109,2,0.3
06,01,01,03,00102,0138,3065271,1,3,2109,2,1.0
06,01,01,03,00102,0139,3065272,1,11,2109,1,0.01
06,01,01,03,00102,0140,3065273,1,6,2620,2,0.5
06,01,01,03,00102,0141,3065274,1,5,2113,2,0.3
06,01,01,03,00102,0142,3065275,1,11,2109,2,1.0
06,01,01,03,00102,0143,3065276,1,11,2113,2,1.0
06,01,01,03,00102,0145,3065278,1,2,2109,2,1.0
06,01,01,04,00100,0001,2610777,1,9,2503,2,0.25
06,01,01,04,00100,0002,2610776,1,10,2612,2,1.0
06,01,01,04,00100,0004,2610769,1,9,2503,2,0.5
06,01,01,04,00100,0005,2610775,1,9,2611,2,1.0
06,01,01,04,00100,0005,2610775,2,12,2344,2,0.25
06,01,01,04,00100,0005,2610775,3,8,2108,2,0.5
06,01,01,04,00100,0005,2610775,4,9,2401,2,1.0
06,01,01,04,00100,0005,2610775,5,9,2319,2,0.25
06,01,01,04,00100,0006,2610774,1,6,2503,2,0.25
06,01,01,04,00100,0007,2610780,1,7,2344,2,0.1
06,01,01,04,00100,0007,2610780,2,7,2603,2,0.01
06,01,01,04,00100,0007,2610780,3,8,2620,2,0.01
06,01,01,04,00100,0008,2610778,1,9,2108,2,0.25
06,01,01,04,00100,0009,2610779,1,8,2503,2,0.5
06,01,01,04,00100,0010,3206646,1,3,2614,2,0.2
06,01,01,04,00100,0011,2610782,1,6,2108,2,0.02
06,01,01,04,00100,0012,2610732,1,6,2503,2,0.5
06,01,01,04,00100,0013,2610722,1,8,2108,2,2.0
06,01,01,04,00100,0013,2610722,2,4,2614,2,0.2
06,01,01,04,00100,0013,2610722,3,5,2343,2,0.25
06,01,01,04,00100,0013,2610722,4,4,2612,2,0.2
06,01,01,04,00100,0014,2772207,1,5,2612,2,0.25
06,01,01,04,00100,0014,2772207,2,5,2614,2,0.1
06,01,01,04,00100,0015,3205021,1,9,2503,2,0.05
06,01,01,04,00100,0016,3206641,1,5,2614,2,0.25
06,01,01,04,00100,0016,3206641,2,6,2108,2,0.5
06,01,01,04,00100,0016,3206641,3,6,2612,2,0.25
06,01,01,04,00100,0016,3206641,4,6,2343,2,0.13
06,01,01,04,00100,0016,3206641,5,9,2343,2,0.25
06,01,01,04,00100,0017,2610765,1,10,2503,2,0.5
06,01,01,04,00100,0018,2610723,1,8,2108,2,0.75
06,01,01,04,00100,0018,2610723,2,7,2614,2,0.15
06,01,01,04,00100,0018,2610723,3,7,2612,2,0.15
06,01,01,04,00100,0020,2610730,1,5,2503,2,0.25
06,01,01,04,00100,0021,2772201,1,9,2503,2,0.5
06,01,01,04,00100,0021,2772201,2,7,2319,2,0.25
06,01,01,04,00100,0022,2772210,1,9,2403,2,0.5
06,01,01,04,00100,0022,2772210,2,4,2612,2,0.25
06,01,01,04,00100,0022,2772210,3,4,2343,2,0.25
06,01,01,04,00100,0023,3206870,1,9,2343,2,0.5
06,01,01,04,00100,0023,3206870,2,6,2343,2,0.25
06,01,01,04,00100,0024,2772206,1,6,2611,2,0.1
06,01,01,04,00100,0024,2772206,2,7,2344,2,0.12
06,01,01,04,00100,0024,2772206,3,12,2611,2,0.05
06,01,01,04,00100,0025,2610740,1,5,2611,2,0.1
06,01,01,04,00100,0025,2610740,2,5,2343,1,1.0
06,01,01,04,00100,0025,2610740,3,7,2611,2,0.25
06,01,01,04,00100,0027,3206867,1,3,2614,2,0.15
06,01,01,04,00100,0027,3206867,2,3,2108,2,0.25
06,01,01,04,00100,0028,3206647,1,7,2108,2,1.0
06,01,01,04,00100,0029,3206655,1,9,2108,2,0.5
06,01,01,04,00100,0029,3206655,2,9,2343,2,0.13
06,01,01,04,00100,0029,3206655,3,8,2614,2,0.25
06,01,01,04,00100,0029,3206655,4,5,2344,2,0.015
06,01,01,04,00100,0029,3206655,5,5,2108,2,0.25
06,01,01,04,00100,0029,3206655,6,5,2611,2,0.05
06,01,01,04,00100,0030,3206659,1,10,2403,2,0.5
06,01,01,04,00100,0031,3206648,1,6,2614,2,0.2
06,01,01,04,00100,0031,3206648,2,8,2612,2,0.4
06,01,01,04,00100,0031,3206648,3,6,2612,2,0.25
06,01,01,04,00100,0032,3206869,1,5,2614,2,0.15
06,01,01,04,00100,0032,3206869,2,9,2108,2,0.5
06,01,01,04,00100,0034,3206866,1,5,2343,2,0.25
06,01,01,04,00100,0034,3206866,2,5,2612,2,0.25
